ID,podName,epNum,date,duration,title,guid,description
The-Dispatch-Podcast_491,The-Dispatch-Podcast,491,"Mon, 23 Dec 2024 08:00:00 -0000",4037,"Syria, Taiwan, and the New Jersey Drones | Interview: Gen. David Petraeus",d3f9473a-c0c2-11ef-ae7b-7fda76c11941,"[""Jamie Weinstein is joined by\xa0David Petraeus—retired Army general, former CIA director, and author of\xa0Conflict: The Evolution of Warfare from 1945 to Ukraine—to break down the latest out of Syria and weigh\xa0in on\xa0the unexplained drone situation in New Jersey. The Agenda: —Syria and Hay'at Tahrir al-Sham —Striking\xa0Iranian nuclear sites —Israel and Gaza —Humanitarian crisis in Gaza —The Taiwan strait —Threat of nuclear escalation —U.S. military involvement in Mexico —The New Jersey drones —The\xa0JFK files \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_490,The-Dispatch-Podcast,490,"Fri, 20 Dec 2024 08:00:00 -0000",4713,Can Elon Musk Deliver for Conservatives? | Roundtable,71c7c550-be42-11ef-b8f2-331bbe5d8bf3,"['Sarah Isgur, Jonah Goldberg, and Steve Hayes discuss the latest potential government shutdown and whether we are about to enter an Elon Musk co-presidency. The Agenda: —Co-president Musk\'s fight against a debt deal —Trump\'s presidential honeymoon —Who gets blamed for a shutdown? —Should conservatives be excited about DOGE? —TikTok\'s divestment —Is this a moral panic? —Bret Stephens: ""Done With Never Trump"" —NWYT: Modern Christmas music and Grinch remakes Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_489,The-Dispatch-Podcast,489,"Mon, 16 Dec 2024 08:00:00 -0000",4782,A New Syria? | Interview: Josh Rogin,3f0bfeee-bb0c-11ef-a362-7bc966aefe77,"['Jamie Weinstein is joined by\xa0author\xa0and\xa0Washington Post\xa0columnist\xa0Josh Rogin to give context to the Assad regime’s fall and explain what’s next for the Syrian people. The Agenda: —Fall of Assad’s regime —The refugee crisis —Syria’s new government —Christians in Syria —Israeli relations —Is there a famine in Gaza? —Taiwan and China \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_488,The-Dispatch-Podcast,488,"Fri, 13 Dec 2024 16:51:00 -0000",4887,Private School Che Guevara,acb1fb76-b8d5-11ef-a6d2-c71f079ad1a9,"[""Does the praise of Luigi Mangione—the alleged assassin of UnitedHealthcare CEO\xa0Brian Thompson—say anything profound about Americans? Sarah Isgur, Jonah Goldberg, Steve Hayes, and Megan McArdle discuss. The Agenda: —Against 'But …' —The acquittal of Daniel Penny —Did Mangione get what he wanted? —The lamest duck —Age limits? —The Great De-Wokening —Syria and Iran —NWYT: How journalism works —Flagship debate redux \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_487,The-Dispatch-Podcast,487,"Sat, 07 Dec 2024 08:00:00 -0000",2654,Assad's Reckoning | Interview: Jonathan Spyer,d0c9da98-b41f-11ef-bbcf-a794c624e3c9,"['Jamie is joined by\xa0Jonathan Spyer—director of research at the Middle East Forum and writer for the\xa0Jerusalem Post—to explain the insurgency in Syria. The Agenda: —Syria post-ISIS —The fall of Assad’s regime? —Lessons from Israel and Gaza —Syrian Kurds —Turkey’s interests in Syria —Proxy War or Local Uprising? —What should happen next? \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_486,The-Dispatch-Podcast,486,"Fri, 06 Dec 2024 08:00:00 -0000",4755,"Populists of the World, Unite | Roundtable",5f5ce5bc-b348-11ef-9fc9-8f363ae13a87,"['Sarah is joined by Steve and Jonah to discuss the developments in Syria and South Korea, President Joe Biden’s decision to pardon his son, and what the “Deep State”\xa0really\xa0is. The Agenda: —Syrian Civil War —South Korea —The populism moment —The Hunter pardon —Preemptive pardons —Sarah and Steve’s Air Force Two stories —What is the “Deep State”? —NWYT: Real or fake Christmas trees? \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_485,The-Dispatch-Podcast,485,"Mon, 02 Dec 2024 21:44:03 -0000",3105,Defending Taiwan | Interview: Michael Mazza,35008d18-b0f1-11ef-9c78-cfdb6f5d027c,"[""Michael Mazza, a\xa0senior fellow\xa0at the Global Taiwan Institute, joins Jamie to discuss the United States’ relationship with Taiwan relationship and what to do if China invades. The Agenda: —Responding to Lyle Goldstein's argument —China’s military capabilities —Consequences of Taiwan falling —Taiwan’s chipmaking capabilities —Nuclear war \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_484,The-Dispatch-Podcast,484,"Mon, 25 Nov 2024 08:00:00 -0000",4787,Debating American Involvement in Taiwan | Interview: Lyle Goldstein,7a286b78-aae7-11ef-a97d-1bc75dad28b0,['Jamie is joined by Lyle Goldstein—director of the China Initiative at Brown University and the\xa0director of Asia Engagement at Defense Priorities—to discuss Goldstein’s\xa0case against American engagement in Taiwan. The Agenda: —Potential Chinese invasion scenarios —Democracy vs. realism —Red lines in the Pacific —Strategic ambiguity —China’s military capability —World War II —Moral considerations  Learn more about your ad choices. Visit megaphone.fm/adchoices']
The-Dispatch-Podcast_483,The-Dispatch-Podcast,483,"Fri, 22 Nov 2024 08:00:00 -0000",4066,What Did It All Mean? | Roundtable,08a9b394-a85d-11ef-8597-f33f8256e778,"['Sarah Isgur, Steve Hayes, and Chris Stirewalt revisit the election results and what they could mean for the future of American politics before examining\xa0the impact of Trump’s most recent cabinet appointments. The Agenda: —Permanent majority? —The Republican mandate —Failing to constrain Trump —Cabinet of allegations —Gaetz, Thune, and McConnell —How the media lost this election —Social media’s role in the election —Rise of misinformation —RFK Jr. and his track record Show Notes: —Sarah’s tweet —Horse in the hospital —Broken News —Georgetown Battleground Civility Poll —RFK Jr. on Joe Rogan \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_482,The-Dispatch-Podcast,482,"Mon, 18 Nov 2024 08:00:00 -0000",4089,Appointing Toadies | Interview: Andy McCarthy,0c2b5914-a53d-11ef-a6d0-0b47e6d0198e,"[""National Review’s Andy McCarthy joins Jamie to defend his vote for Trump, discuss what we considers to be the weaponization of the Justice Department, and debate the implications of Rep. Matt Gaetz’s nomination as attorney general. Buckle in folks, we’re just getting started. The Agenda: —A binary choice —Will Gaetz be confirmed? —Investigating January 6 —Pete Hegseth and the large bureaucracy of the Pentagon —The president’s power to pardon raises legal questions —Rudy Giuliani’s decline Show Notes: —Andy McCarthy's previous appearance on\xa0The Remnant \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_481,The-Dispatch-Podcast,481,"Fri, 15 Nov 2024 21:09:00 -0000",4328,The Trump Picks ... So Far | Roundtable,0c8c9e4e-a37c-11ef-a56a-abd5de8fb986,"['In a special emergency\xa0Advisory Opinions/Dispatch Podcast\xa0crossover, Sarah, David, and Steve react to Donald Trump’s\xa0Cabinet picks\xa0so far, break down the constitutionality of recess appointments, and Sarah offers a ...\xa0controversial\xa0take on the Matt Gaetz pick. The Agenda: —Tale of two Januaries —The Gaetz report —Recess appointments —Justice Scalia on recess appointments —Sarah’s defense of Gaetz Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_480,The-Dispatch-Podcast,480,"Mon, 11 Nov 2024 08:00:00 -0000",3077,The Foreign Policy of a Second Trump Administration | Interview: Rich Goldberg,45614930-9f77-11ef-a976-6377d478dcdb,"['Jamie welcomes\xa0Rich Goldberg, a senior adviser at the Foundation for Defense of Democracies and former National Security Council staffer during the Trump administration, to discuss the future of U.S. foreign policy under President-Elect Donald Trump. Together, they explore key strategies, potential challenges, and the incoming administration’s approach to global diplomacy. The Agenda: —Iran as the sower of discord —The issue with the term “hostage diplomacy” —Making a deal with the Saudis —Should Israel or the U.S. take out Iran’s nuclear capabilities? —Putin back in international conferences? —Don’t ignore the energy policy shift The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_479,The-Dispatch-Podcast,479,"Fri, 08 Nov 2024 08:00:00 -0000",4707,Why Kamala Harris Lost,ded1a96e-9d30-11ef-a508-1fd7db5cdc4f,"['This week, American voters\xa0delivered\xa0Donald Trump the White House and the Republican Party sweeping victories across the country. Sarah, Jonah, and Steve try to figure out what went wrong with Kamala Harris’ campaign. The Agenda: —What decided this election? —“She’s for they/them.” —The education and Latino realignment —A second Trump term —Political vibe merchant —Worth our time:\xa0The future of\xa0The Dispatch\ufeff The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_478,The-Dispatch-Podcast,478,"Mon, 04 Nov 2024 08:00:00 -0000",2166,As Goes Pennsylvania | Interview: Charlie Dent,a1e9a3a0-993c-11ef-90ce-33ee0f360e54,"['Charlie Dent, former GOP representative and senior policy adviser at DLA Piper, joins Jamie to discuss how Harris could win Pennsylvania and what motivates voters in swing states. The Agenda: —Harris’ chances in collar counties —As Northhampton county goes —Swing states, post-Dobbs —The Madison Square Garden rally —When will we get Pennsylvania results? —Trump’s illiberalism —January 6 —Moderating on abortion Show Notes: —Interview with Hugh Hewitt \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_477,The-Dispatch-Podcast,477,"Fri, 01 Nov 2024 07:00:00 -0000",4847,"Polling, What Is It Good For? | Roundtable",d6b1be60-97ca-11ef-b735-cf2f1b74829a,"['Sarah is joined by Steve, Jonah, and special guest Steve Kornacki—national political correspondent and polling extraordinaire for NBC\xa0News—to discuss the state of the race\xa0just four\xa0days out from Election Day. The Agenda: —Is polling worth our time? —The Haley-Cheney voters in Wisconsin —Is the race really tied? —The gender gap —Garbage trucks —Will garbage-gate affect turnout? —Predictions Show Notes: —Stirewalt on\xa0The Remnant —The Daily Show\xa0garbage montage \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_476,The-Dispatch-Podcast,476,"Wed, 30 Oct 2024 22:36:00 -0000",3531,Voting Against Kamala | Interview: Hugh Hewitt,cf8a06ec-970c-11ef-82b2-fbcafcf6962d,"['Jamie is joined by nationally syndicated radio host and political commentator Hugh Hewitt to explain why he thinks a Kamala Harris presidency\xa0would\xa0be disastrous enough to justify a vote for Donald Trump. This is the second part of a double episode. Listen to Jamie talking with David Frum for the case for voting against Trump. The Agenda: —Does Harris believe in anything? —Friends to Israel —The case for Trump —Trump’s foreign policy —The John Kelly remarks —Trump’s staff —J.D. Vance and Tucker Carlson —Against Never Trumpers \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_475,The-Dispatch-Podcast,475,"Fri, 25 Oct 2024 07:00:00 -0000",3426,Voting as a Marital Crisis | Roundtable,33fa230a-9221-11ef-89d3-e305abd8f10c,"['Sarah Isgur, Jonah Goldberg, and Steve\xa0dive into the latest geopolitical tensions involving Russia, Ukraine, and Israel before turning to Liz Cheney’s influence on Kamala Harris’ political strategy and its implications for conservatives. The Agenda: —North Korea and Russia —Israel update —What if Ukraine loses? —What a Harris administration could look like —Conservative vs. Republican —Liz Cheney —Abortion —Spousal voting —Halloween Show Notes: —The Dispatch Summit \ufeffThe Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_474,The-Dispatch-Podcast,474,"Mon, 21 Oct 2024 07:00:00 -0000",3582,Voting Against Trump | Interview: David Frum,8b465b96-8f2f-11ef-bca9-df35f40ea211,"['Notorious RINO and\xa0Atlantic\xa0writer David Frum joins Jamie Weinstein to explain why he’s voting for Kamala Harris this election. Frum, a former speechwriter for President George W. Bush and a longtime critic of Donald Trump, believes that the current Republican Party no longer reflects conservative principles and has been overtaken by populism. The Agenda: —Frum’s history with conservatism —Donald Trump as a “unique danger” —Frum’s personal connection to the Gaza hostages —Assessing Kamala Harris’ and Donald Trump’s foreign relation strategy —Is J.D. Vance dangerous? —Is Frum still a border hawk? —Canada’s new leaders are emerging after housing crisis —What to make of campus protests over Gaza Show Notes: —Frum for\xa0The Atlantic: Women Can Be Autocrats, Too The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_473,The-Dispatch-Podcast,473,"Fri, 18 Oct 2024 07:00:00 -0000",4443,Kamala vs. The Media | Roundtable,c1a44366-8cae-11ef-9e44-9f73da5f076f,"[""Sarah, Jonah, and Declan are joined by Megan McArdle, a columnist for\xa0The Washington Post, to discuss Kamala\xa0Harris’\xa0recent media\xa0blitz culminating in her interview with Fox News’ Bret Baier. They also\xa0dive into the latest vibe shift and close with a conversation about the purpose of “steelmanning.” The Agenda: —Kamala\xa0Harris’\xa0media blitz —Is\xa0Harris\xa0prepared for tough questions? —Avoidance of Biden slander —Sexism or\xa0partisanship? —Analysis of the evolving polls —Trump and male voters —Trump’s exaggeration —Mommy Party vs. Daddy Party —What is steelmanning? Show Notes: —Harris’\xa0Fox\xa0News interview —J.D.\xa0Vance\xa0discussing\xa0Venezuela on ABC News —Noah Smith's post on steelmanning The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_472,The-Dispatch-Podcast,472,"Wed, 16 Oct 2024 07:00:00 -0000",4781,What The People of Gaza Actually Think | Interview: Ahmed Fouad Alkhatib,a8853a3c-89c7-11ef-ae71-e3edfa2fcb15,"['Palestinian-American activist and resident senior fellow at The Atlantic Council Ahmed Fouad Alkhatib\xa0joins Adaam James Levin-Areddy to discuss growing up in the Gaza Strip, the challenge of polling public opinion in Gaza, the future of Palestinian self-governance, whether there is a meaningful contingent in support seeking peace with Israel. The Agenda: —The story of Gaza —Hamas vs. Palestine Liberation Organization (PLO) —October 7 —Breaking down support for Hamas in Gaza —Palestinian sovereignty and UNRWA —Do Palestinians want peace? —The radicalism of the moderate voice Show Notes: —Ahmed’s piece for\xa0The Dispatch \ufeff—Adaam talks with Dr. Einat Wilf about UNRWA and the refugee industrial complex —Adaam and Jonah talk on Oct. 7, 2023 The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_471,The-Dispatch-Podcast,471,"Mon, 14 Oct 2024 07:00:00 -0000",2135,The Deciders | Interview: Tevi Troy,52000812-880b-11ef-a871-3f008220b345,"['Tevi Troy, author of\xa0The Power and the Money, joins Jamie to discuss the clash and collusion of business and politics. The Agenda: —When the CEO met the preisdent —Barack Obama and Elon Musk —Selective enforcement of policies —Risk of political bets —Are Republicans anti-business? —Strategies for a better country —Overworking FEMA Show Notes: —The Power and the Money: The Epic Clashes Between Commanders in Chief and Titans of Industry —Ye Olde Deep State —Shall We Wake the President? Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_470,The-Dispatch-Podcast,470,"Fri, 11 Oct 2024 07:00:00 -0000",3916,The Politics of Disaster | Roundtable,2fc0a9f6-874c-11ef-a503-5f3e0cdc1751,"['Sarah, Kevin, and Steve discuss the devastation of recent hurricanes and the politics of the disaster response. Also, with several interviewers fawning over Kamala Harris, journalists coming under fire for committing journalism, and newsrooms collapsing into emotional struggle sessions, they ask: Is CBS News worth their time? The Agenda —Political polarization —Reliability in voting trends —Hurricane politics —FEMA conspiracies —Blame in crisis management (Bush v. Biden) —CBS producers shield Ta-Nehisi Coates and Kamala Harris from journalism —The ethics of editing journalism Show Notes: —The effect of conspiracies —The CBS News interview before the struggle sessions The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here.  Editorial director and executive producer: Adaam James Levin-Areddy Associate producers: Victoria Holmes and Noah Hickey Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_469,The-Dispatch-Podcast,469,"Mon, 07 Oct 2024 07:30:00 -0000",4589,A Year Since Oct 7: The Future of the War (pt. 2) | Interview: Dan Senor,0bb94672-8372-11ef-ad4d-af475d66a14c,"['Jamie Weinstein is joined by Dan Senor—author of\xa0The Genius of Israel\xa0and host of the\xa0Call Me Back\xa0podcast—to discuss the future of governance in Gaza, what the death of Hezbollah leadership means for Israel and Iran, and why he remains optimistic for Israel’s future. Listen to the first part of this special episode here. The Agenda: —Dan on the day of October 7 —The state of Israel’s economy —Israel’s evolving military strategy —Israeli startups —Success against Hezbollah —Iran’s nuclear program —The role of the U.S. and the Biden administration —Trust in Israeli leadership —The remaining hostages —Gaza’s future The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_468,The-Dispatch-Podcast,468,"Mon, 07 Oct 2024 07:00:00 -0000",3053,A Year Since Oct 7: Israel After the Massacre (Part 1) | Roundtable,31fe3d4c-834a-11ef-8cfc-dbeb08e20210,"[""Jonah, Adaam, and Charlotte join Jamie for the first half of a two-part series commemorating the horrific October 7 attacks on the Israeli people. Charlotte provides a first-hand account from her reporting in Israel over the past year; Adaam, a native Israeli, offers insight into the psychological ramifications of the event; and Jonah explains what this moment means for American Jews and the resurgence of antisemitism in politics. The Agenda: —Charlotte's reporting in\xa0TMD\xa0about October 7 —Reflections from a year ago —Psychological ramifications —What is Benjamin Netanyahu’s role now? —Media reactions and public perception —Life in Israel currently Show Notes: —Jonah and Adaam's October 8 podcast following the attacks —Bill Buckley's\xa0In Search of Anti-Semitism —Dispatch Faith\xa0remembering October 7 The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_467,The-Dispatch-Podcast,467,"Fri, 04 Oct 2024 07:00:00 -0000",4168,The Experts That Failed Us | Roundtable,9beca5a0-81b9-11ef-8f18-27f89e2acb63,"[""Sarah and Jonah welcome Mike Pesca, the host of\xa0The Gist, to dive into the nuances of the recent vice-presidential debate. They explore J.D. Vance’s approach of creating a likable persona in an attempt to woo voters, and discuss how, at times, the guidance of field experts has led public opinion astray. They also contemplate the potential future of the Supreme Court, examining the implications of current political dynamics and how they might shape future judicial decisions. The Agenda: —Jonah's\xa0G-File\xa0on the race to being likable —Should we continue listening to experts? —TMD:\xa0Israeli Leaders Mull a Retaliatory Attack on Iran —Advisory Opinions\xa0episode: Supreme Court litigations —Supreme\xa0Court legitimacy Show notes —Mr. Nice Guy Maneuver —Israel Ponders A “Winnable War” —The Genius of Israel Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_466,The-Dispatch-Podcast,466,"Mon, 30 Sep 2024 07:00:00 -0000",3637,The Highest Calling | Interview: David Rubenstein,926faa24-7ebf-11ef-9b86-47ae24c723ac,"['Jamie is joined by David Rubenstein—co-founder of The Carlyle Group and author of\xa0The Highest Calling: Conversations on the American Presidency—to discuss the legacies of presidents from Abraham Lincoln to Joe Biden and what we can do about America’s debt. The Agenda: —Original interviews with presidents —Is Lincoln the greatest president? —Unpredictable paths to the presidency —Franklin D. Roosevelt’s transformation —Gerald Ford’s Pardon of Richard Nixon —Donald Trump and Joe Biden —Anti-Israel encampments —Debt and global stability The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices']"
The-Dispatch-Podcast_465,The-Dispatch-Podcast,465,"Fri, 27 Sep 2024 07:00:00 -0000",3398,"All the Lonely Conservatives (Left, Right & Center Crossover)",0e3f72ba-7c8b-11ef-bd8f-d796d9091108,"[""Sarah Isgur drags David French and Jonah Goldberg into the podcast multiverse, resulting in a dramatic Dispatch/Left, Right & Center crossover. The Agenda:  As Liz Cheney goes, so go a narrow faction of the loosely-defined never-Trump Republicans  Conservatism is not on the menu  What a president can't do  Are Israel attacks on Hezbollah a prelude to a regional war?   Our thanks to our friends at\xa0KCRW's Left, Right & Center\xa0for making this collaboration happen. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_464,The-Dispatch-Podcast,464,"Mon, 23 Sep 2024 07:00:00 -0000",2531,Is Iran Suicidal? | Interview: Reuel Marc Gerecht,32f42d72-778a-11ef-a5b2-53c31c5d7c7a,"[""Reuel Marc Gerecht, a former Iranian-targets officer in the Central Intelligence Agency and\xa0current fellow\xa0at the Foundations for the Defense of Democracy, joins Jamie to discuss Israel’s most recent operation against Hezbollah and how Iran might respond. The Agenda: —The effectiveness of Israeli intelligence operations —How did Hezbollah get the pagers? —Is Iran suicidal? —The health of the Ayatollah —Intelligence failure on October 7 —U.S. engagement in the Middle East Show Notes: —TMD's reporting on the attacks Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_463,The-Dispatch-Podcast,463,"Fri, 20 Sep 2024 07:00:00 -0000",3623,"I’m Not Inflaming Political Violence, You Are | Roundtable",ca1a5d4c-76d7-11ef-8a5a-a71e1dbfc7f7,"[""Sarah and Steve are joined by Mike Warren from the\xa0campaign trail in North Carolina\xa0and former\xa0Democratic Sen.\xa0Heidi Heitkamp\xa0to discuss the state of the race and\xa0the\xa0Trump\xa0campaign's ground game (or lack thereof). The Agenda: —Are we going through a political realignment? —Teamsters won’t endorse a president —Ground game vs. legal strategy —Political violence this election season —The former president grasps for “media bias” straws —The Exotic Cat-Eaters of Springfield, Ohio —Paging Hezbollah Show Notes: —What Would Stop the Steal 2.0 Look Like? —New York Times\xa0poll —Boiling Frogs: Hot-Blooded The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
The-Dispatch-Podcast_462,The-Dispatch-Podcast,462,"Mon, 16 Sep 2024 07:00:00 -0000",2952,Donald Trump’s Soul | Interview: Olivia Nuzzi,d962e518-73b1-11ef-acfa-9bc31be682b8,"[""This interview was recorded prior to the apparent assassination attempt against Donald Trump at Mar-a-Lago. Olivia Nuzzi, Washington correspondent for\xa0New York Magazine,\xa0joins Jamie to discuss her recent profile of Donald Trump, “I Examined Donald Trump's Ear — and His Soul. ”The Agenda: —Trump after the July 13 assassination attempt —Behind the iconic photo —How does Trump view himself? —Trump’s childhood home —Trump’s presidential portrait —Nuzzi’s profile of Joe Biden —“Humanizing” Donald Trump —Would Nuzzi profile anyone? The Dispatch Podcast\xa0is a production of\xa0The Dispatch, a digital media company covering politics, policy, and culture from a non-partisan, conservative perspective. To access all of\xa0The Dispatch’s offerings—including members-only newsletters, bonus podcast episodes, and weekly livestreams—click here. Learn more about your ad choices. Visit megaphone.fm/adchoices""]"
